hotel_id,address,name,description,website_url,latitude,longitude,city_id,rating_location,rating_sleep,rating_rooms,rating_service,rating_value,rating_cleanliness,tripadvisor_price_level,amenities,cluster
1118,"Parkallee 299, 28213 Bremen, State of Bremen Germany",Hotel Munte am Stadtwald,"The Hotel Munte is located directly across the street from the lush and green city park of Bremen, downtown Bremen is only a ten-minute drive away. Bremen main station is only 3.5km and Bremen Airport is only 8km from the hotel and also easily accessible with public transport. Enjoy the comfort and style of the 120 guest rooms and suites (88 air conditioned), have a successful meeting or celebrate an event in the conference and banquet rooms and use the free high-speed wireless Internet. The spa offers 800 sqm of serenity and calm. A wide range of massages, facials and treatments await, as well as various saunas, a pool, and relaxation areas. Experience local and regional products in the restaurant ""Wels"", or discover original Italian food in the restaurant ""del bosco"". +++ Please note that our restaurants are closed on December 24th, 30th and 31st +++",https://www.tripadvisor.com/Hotel_Review-g187325-d231125-Reviews-Hotel_Munte_am_Stadtwald-Bremen.html?m=66827,53.104717,8.841053,107,4.5,4.0,4.5,4.5,4.0,4.5,2.0,"['Safe', 'Facial Treatments', 'German', 'Pool', 'Restaurant', 'Room service', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Pets Allowed', 'Bar/Lounge', 'Suites', 'Spa', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Multilingual Staff', 'Minibar', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Housekeeping', 'Fitness / Spa Locker Rooms', 'Wheelchair access', 'Business center', 'Banquet Room', 'Air conditioning', 'Accessible rooms', 'Conference Facilities', 'Non-smoking hotel', 'Breakfast Available', 'Parking', 'Sauna', 'Allergy-free Room', 'Baggage Storage', 'Bath / Shower', 'Bicycle Rental', 'Blackout Curtains', 'Body Wrap', 'Cable / Satellite TV', '24-Hour Check-in', 'Couples Massage', 'Currency Exchange', 'Desk', 'English', 'First Aid Kit', 'Fitness Classes', 'Foot Massage', '24-Hour Front Desk', 'Full Body Massage', 'Gift Shop', 'Hair Dryer', 'Highchairs Available', 'Hiking', 'Interconnected room(s) available', 'Ironing Service', 'Makeup Services', 'Manicure', 'Massage', 'Mini Golf', 'Pedicure', 'Personal Trainer', 'Pool / Beach Towels', 'Private Bathrooms', 'Paid Private Parking On-site', 'Paid Public Parking Nearby', 'Steam Room', 'Street Parking', 'Taxi Service', 'Telephone', 'Wake Up Service / Alarm Clock', 'Walking Tours', 'Wardrobe / Closet', 'Waxing Services']",0
1120,"Steinbecker Str. 111, 21244 Buchholz in der Nordheide, Lower Saxony Germany",Flair Hotel Zur Eiche,"Moin in unserem Nordheidequartier. Wir sind Christine und Jan Philip und wir begrüßen Euch herzlichst hier bei uns im Flair Hotel Zur Eiche in Buchholz. Wir führen unser Landhotel und das Restaurant Henry´s zusammen in der fünften Generation als Geschwister – Familienbande und legen viel Wert auf eine entspannte und herzliche Atmosphäre. Euer Nordheide-Quartier liegt direkt am Ende der ersten Etappe des Heidschnuckenweges und ist somit der beste Ort für eine Rast oder für eine gemütliche Übernachtung auf der Wanderung. Für Geschäftsreisende ist unser Wohlfühl-Hotel mit der Nähe zu Hamburg eine gute Möglichkeit, den Arbeitstag entspannt und genussvoll bei uns im Restaurant Henry’s mit regionalen und nachhaltigen Köstlichkeiten ausklingen zu lassen. Lat susen din Sinn´, hier kehrt wi in! (das war Plattdeutsch) Christine Buchholz und Jan Philip Stöver",https://www.tripadvisor.com/Hotel_Review-g777767-d260730-Reviews-Flair_Hotel_Zur_Eiche-Buchholz_in_der_Nordheide_Lower_Saxony.html?m=66827,53.34279,9.850296,107,3.5,3.5,3.0,3.5,3.0,3.5,2.0,"['Internet', 'Wheelchair access', 'Restaurant', 'Wifi', 'Free Wifi', 'Non-smoking rooms', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Free Internet', 'Free parking', 'Bar/Lounge', 'Pets Allowed', 'Public Wifi', 'Meeting rooms', 'Golf course', 'Tennis Court', 'Business center', 'Laundry Service', 'Accessible rooms', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Housekeeping', 'ATM On Site', 'Baggage Storage', 'Bicycle Rental', 'Bicycle Tours', 'Bottled Water', 'Bowling', 'Bowling Off-site', 'Cable / Satellite TV', 'Canoeing', 'Canoeing Off-site', '24-Hour Check-in', 'Clothes Dryer', 'Clothes Rack', 'Complimentary Tea', 'Convenience Store', 'Desk', 'Electric Kettle', 'English', 'Fishing', 'Free Private Parking Nearby', 'German', 'Hair Dryer', 'Highchairs Available', 'Hiking', 'Horseback Riding', 'Ironing Service', ""Kids' Meals"", ""Kids' Outdoor Play Equipment"", 'Mini Golf', 'Newspaper', 'Outdoor Dining Area', 'Outdoor Furniture', 'Private Bathrooms', 'Private Check-in / Check-out', 'Radio', 'Seating Area', 'Special Diet Menus', 'Squash', 'Sun Terrace', 'Telephone', 'Tennis Court Off-site', 'Umbrella', 'Wake Up Service / Alarm Clock', 'Walking Tours', 'Wardrobe / Closet', 'Wine / Champagne']",0
1121,"Neuenlander Strasse 55, 28199 Bremen, State of Bremen Germany",TRYP by Wyndham Bremen Airport,,https://www.tripadvisor.com/Hotel_Review-g187325-d200603-Reviews-TRYP_by_Wyndham_Bremen_Airport-Bremen.html?m=66827,53.063026,8.787216,107,3.5,3.5,3.0,3.5,3.5,3.5,4.0,"['Internet', 'Free Internet', 'Public Wifi', 'Free Wifi', 'Non-smoking rooms', 'Multilingual Staff', 'Conference Facilities', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Bath / Shower', '24-Hour Front Desk', 'Wheelchair access', 'Bar/Lounge', 'Pets Allowed', 'Wifi', 'Meeting rooms', 'Baggage Storage', 'Bottled Water', 'Croatian', 'Desk', 'English', 'French', 'German', 'Hair Dryer', 'Ironing Service', 'Italian', 'Newspaper', 'On-Demand Movies', 'Private Bathrooms', 'Paid Private Parking On-site', 'Shared Lounge / TV Area', 'Shoeshine', 'Snack Bar', 'Special Diet Menus', 'Telephone', 'Turkish', 'Vending Machine', 'Wake Up Service / Alarm Clock']",0
1122,"Winklhoferstr. 14, 09116 Chemnitz, Saxony Germany",ACHAT Hotel Chemnitz,,https://www.tripadvisor.com/Hotel_Review-g187398-d233910-Reviews-ACHAT_Hotel_Chemnitz-Chemnitz_Saxony.html?m=66827,50.81268,12.876381,111,3.5,3.5,3.0,3.5,3.5,3.5,1.0,"['Free parking', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Restaurant', 'Public Wifi', 'Non-smoking rooms', 'Kids Activities', 'Suites', 'Room service', 'Bar/Lounge', 'Pets Allowed', 'Kitchenette', 'Dry Cleaning', 'Meeting rooms', 'Business center', 'Laundry Service', 'Banquet Room', 'Family Rooms', 'Multilingual Staff', 'Self-Serve Laundry', 'Minibar', 'Non-smoking hotel', 'Safe', 'Breakfast Buffet', 'Breakfast Available', 'Housekeeping', 'Breakfast in the Room', 'Bridal Suite', 'Express Check-in / Check-out', 'English', '24-Hour Front Desk', 'German', 'Hiking', 'Ironing Service', 'Newspaper', 'Soundproof Rooms', 'Special Diet Menus']",13
1123,"Theaterplatz 4, 09111 Chemnitz, Saxony Germany",Hotel Chemnitzer Hof,"In an urban city center location next to the beautiful Theaterplatz, the Hotel Chemnitzer Hof offers you as an exclusive house a modern combination of classic elements of the Bauhaus style and modern, luxurious interior design. Experience an oasis of passion, tradition, a unique ambience and casual enjoyment with the highest level of service - welcome to the Hotel Chemnitzer Hof. The 4-star superior hotel was built as a traditional hotel between 1929 and October 1930 according to plans by the famous architect Prof. Dr.-Ing. Heinrich Straumer built and now shines in a unique symbiosis of tradition, modern architecture and luxury. Experience an impressive architectural style in marble and sandstone with a light-flooded inner courtyard in the city-center location on the architecturally most beautiful square of Chemnitz - right next to the opera house, the art collections and the Petrikirche. Enjoy delicacies and the changing seasonal offers in our all-day restaurant. Relax in our lounges and sauna - or let everyday life go by with an afternoon tea in front of our panoramic windows - enjoy our passion to pamper you. For a unique event, your individual celebration or your conference, we are happy to have our halls and salons for up to 350 people ready for you. We are always there for you. 88 single and double rooms as well as three suites and one apartment are available to our guests. All hotel rooms are non-smoking and offer you incomparable sleeping comfort with luxury box spring beds, an indirect lighting concept and an attractive range of services to make your stay as pleasant as possible. Make use of comfortable seating and enjoy the coffee from your capsule coffee machine, the free WiFi or the entertainment program from Sky Sport and Bundesliga. Our team in the Opera Restaurant & Lounge will serve you classic drinks and creative cocktails from 12 noon. Our chef will personally take care of your culinary pleasure and spoil you with delicacies from near and far as well as a seasonal menu. In order to explore the city or to attend your business meeting, our hotel guests can use the public transport in the city of Chemnitz free of charge - or you can use one of the free rental bicycles (subject to availability). All hotel rooms have a bath or shower, toilet, hairdryer, cosmetic mirror, facial tissues, liquid soap, body lotion, nail file, socket for razors, smart TV, telephone, radio and room safe. Additional room facilities and the size of the hotel rooms vary according to the room category. Right next to the hotel is the Schillerpark, as well as the castle pond with park, which can be reached quickly on foot, and invite you to take a long walk or jog. In addition, our hotel guests can use some fitness equipment in the fitness room. For relaxation and recreation, the Hotel Chemnitzer Hof offers you its own sauna. As a hotel guest, you can also order food and drinks from a selected menu. A separate smoker's lounge on the ground floor of the hotel also offers you the opportunity to enjoy a selection of fine cigars and cigarillos. You can enjoy state-of-the-art conference facilities for board meetings, events and weddings in our up to 6 meter high rooms and, with our help, make it a unique experience.",https://www.tripadvisor.com/Hotel_Review-g187398-d228282-Reviews-Hotel_Chemnitzer_Hof-Chemnitz_Saxony.html?m=66827,50.8383,12.925954,111,4.5,4.0,4.0,4.0,4.0,4.5,2.0,"['Room service', 'Restaurant', 'Meeting rooms', 'Internet', 'Bar/Lounge', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Multilingual Staff', 'Suites', 'Public Wifi', 'Conference Facilities', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Housekeeping', 'Sauna', 'Free Internet', 'Wheelchair access', 'Pets Allowed', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Family Rooms', 'Self-Serve Laundry', 'Accessible rooms', 'Parking', 'Baggage Storage', 'Bath / Shower', 'Bicycle Rental', 'Bicycles Available', 'Bottled Water', 'Breakfast in the Room', 'Express Check-in / Check-out', 'Currency Exchange', 'Desk', 'English', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Happy Hour', 'Interconnected room(s) available', 'Ironing Service', 'Laptop Safe', 'Massage', 'Newspaper', 'Parking Garage', 'Private Bathrooms', 'Paid Public Parking On-site', 'Salon', 'Seating Area', 'Shoeshine', 'Shops', 'Telephone', 'Vending Machine', 'Wake Up Service / Alarm Clock', 'Wardrobe / Closet']",32
1124,"Brueckenstrasse 19, 09111 Chemnitz, Saxony Germany",Congress Hotel Chemnitz,,https://www.tripadvisor.com/Hotel_Review-g187398-d200650-Reviews-Congress_Hotel_Chemnitz-Chemnitz_Saxony.html?m=66827,50.83618,12.920897,111,4.5,3.5,3.5,4.0,4.0,4.0,1.0,"['Meeting rooms', 'Wifi', 'Non-smoking rooms', 'Conference Facilities', 'Breakfast Buffet', 'Breakfast Available', 'Housekeeping', 'Bath / Shower', 'Suites', 'Free Internet', 'Pets Allowed', 'Business center', 'Laundry Service', 'Banquet Room', 'Multilingual Staff', 'Flatscreen TV', 'Allergy-free Room', 'Baggage Storage', 'Blackout Curtains', 'Cable / Satellite TV', '24-Hour Check-in', 'Desk', 'English', 'Complimentary Toiletries', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Highchairs Available', 'Private Bathrooms', 'Paid Public Parking On-site', 'Seating Area', '24-Hour Security', 'Taxi Service', 'Telephone', 'Umbrella', 'Wake Up Service / Alarm Clock', 'Wardrobe / Closet']",32
1125,"Strasse der Nationen 12, 09111 Chemnitz, Saxony Germany",Biendo Hotel,,https://www.tripadvisor.com/Hotel_Review-g187398-d3316905-Reviews-Biendo_Hotel-Chemnitz_Saxony.html?m=66827,50.83427,12.923472,111,4.5,4.0,4.0,4.0,4.5,4.5,2.0,"['Internet', 'Free Internet', 'Wifi', 'Public Wifi', 'Free Wifi', 'Non-smoking rooms', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Bath / Shower', 'Kids Activities', 'Suites', 'Wheelchair access', 'Bar/Lounge', 'Pets Allowed', 'Dry Cleaning', 'Meeting rooms', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Conference Facilities', 'Safe', 'Breakfast Available', 'Parking', 'Baggage Storage', 'Bicycle Rental', 'Board Games / Puzzles', 'Books, DVDs, Music for Children', 'Express Check-in / Check-out', 'Desk', 'English', 'German', 'Newspaper', 'Parking Garage', 'Paid Private Parking On-site', 'Russian', 'Secured Parking', 'Spanish', 'Table Tennis']",32
1145,"Schleefstr. 2 C, 44287 Dortmund, North Rhine-Westphalia Germany",Best Western Hotel Dortmund Airport,"Located in Dortmund,NRW, the Best Western Hotel Dortmund Airport is sure to provide a peaceful and comforting home away from home for any traveler. Each Best Western hotel provides free internet access, giving guests the opportunity to check emails and surf the web, all from the comforts of their room or the business center. With cleanliness and value being our top priority, we ensure a restful and productive stay. On top of that, our superior customer service will ensure that we meet all your needs and go beyond your expectations.",https://www.tripadvisor.com/Hotel_Review-g187372-d228403-Reviews-Best_Western_Hotel_Dortmund_Airport-Dortmund_North_Rhine_Westphalia.html?m=66827,51.50114,7.572179,121,4.0,4.0,4.0,4.0,4.0,4.0,1.0,"['Internet', 'Free Internet', 'Bar/Lounge', 'Wifi', 'Free Wifi', 'Wheelchair access', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Multilingual Staff', 'Conference Facilities', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'German', 'Restaurant', 'Pets Allowed', 'Business center', 'Laundry Service', 'Banquet Room', 'Non-smoking hotel', 'Facilities for Disabled Guests', 'Baggage Storage', 'English', 'Paid Private Parking On-site']",6
1126,"Blankenauer Str. 75, 09113 Chemnitz, Saxony Germany",City Hotel Chemnitz,"City Hotel is an excellent choice for travelers visiting Chemnitz, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.
Rooms at City Hotel offer a flat screen TV and a desk providing exceptional comfort and convenience, and guests can go online with free wifi.
Express check-in and check-out, baggage storage, and a sun terrace are some of the conveniences offered at this small hotel. An on-site restaurant will also help to make your stay even more special. If you are driving to City Hotel, free parking is available.
Nearby landmarks such as Der Sonnenberg (1.4 mi) and Markthalle (1.5 mi) make City Hotel a great place to stay when visiting Chemnitz.
If you are looking for a good Mediterranean restaurant, you may want to check out alexxanders, El-Mina, or Vapiano Chemnitz while staying at City Hotel.
Plus, during your trip, don’t forget to check out some of the popular monuments and statues, such as Karl-Marx-Monument and Schillingsche Figuren.
Enjoy your stay in Chemnitz!
",https://www.tripadvisor.com/Hotel_Review-g187398-d2632431-Reviews-City_Hotel_Chemnitz-Chemnitz_Saxony.html?m=66827,50.85479,12.92918,111,4.5,4.0,4.0,4.5,4.5,4.5,1.0,"['Internet', 'Free Internet', 'Casino', 'Free Wifi', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Pets Allowed', 'Wifi', 'Public Wifi', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Baggage Storage', 'Bath / Shower', 'Bicycle Rental', 'Blackout Curtains', 'Express Check-in / Check-out', 'Desk', 'English', 'German', 'Highchairs Available', 'Secured Parking', 'Soundproof Rooms', 'Street Parking', 'Sun Terrace']",32
1127,"Strasse der Nationen 56, 09111 Chemnitz, Saxony Germany",Hotel an der Oper Chemnitz,"91 tageslichtdurchflutete, großzügige und komfortabel ausgestattete Zimmer mit direktem Opernblick sorgen für eine angenehme Atmosphäre. Alle Zimmer sind mit Bad/Dusche, LED-TV, WLAN, Minibar, Direktwahl-Telefon und Klimaanlage ausgestattet. Modernes Mobiliar und ausdrucksstarke Naturfarben runden die Gastlichkeit im Hotel an der Oper ab. In dem harmonischen, modernen Ambiente ist das Unerwartete gewollt. Warme Farben und klare Formen in einer hellen Umgebung empfangen den Gast mit Herzlichkeit und geben ihm das Gefühl der Mittelpunkt zu sein. Hier sitzt man gern zu einem Gespräch in kleiner Runde und lernt hinter der denkmalgeschützten Fassade stilvolle Eleganz gepaart mit sportlicher Moderne zu schätzen. Logieren wird bei uns gelebt.",https://www.tripadvisor.com/Hotel_Review-g187398-d228343-Reviews-Hotel_an_der_Oper_Chemnitz-Chemnitz_Saxony.html?m=66827,50.83747,12.926555,111,4.5,4.0,4.5,4.5,4.0,4.5,2.0,"['Restaurant', 'Internet', 'Room service', 'Free Internet', 'Bar/Lounge', 'Pets Allowed', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Air conditioning', 'Accessible rooms', 'Minibar', 'Flatscreen TV', 'Breakfast Buffet', 'German', 'Suites', 'Wheelchair access', 'Spa', 'Public Wifi', 'Business center', 'Fitness center', 'Banquet Room', 'Family Rooms', 'Multilingual Staff', 'Smoking rooms available', 'Refrigerator in room', 'Conference Facilities', 'Babysitting', 'Breakfast Available', 'Parking', 'Sauna', 'Baggage Storage']",32
